LaptopID,Company,Type,Inches,ScreenAndRes,Screen,Resolution,CpuMan,CPU/Withclock,CPU,Ram,Ram(GB),Storage(Primary),Storage(Secondary),Storage(P(GB)),Storage(S(GB)),Storage(GB),Gpu,OS,Matched_CPU,Matched_GPU
631,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i5-4200U,Intel HD Graphics 520
678,HP,Notebook,14,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i5-4200U,Intel HD Graphics 520
726,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 7,Core i5-4200U,Intel HD Graphics 520
877,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,No OS,Core i5-4200U,Intel HD Graphics 520
902,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i5-4200U,Intel HD Graphics 520
1226,Toshiba,Notebook,14,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i5-4200U,Intel HD Graphics 520
1241,Toshiba,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i5-4200U,Intel HD Graphics 520
1265,Toshiba,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i5-4200U,Intel HD Graphics 520
670,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 620,Windows 10,Core i3-7100,Intel HD Graphics 620
303,Dell,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 620,Windows 10,Core i3-7100,Intel HD Graphics 620
653,HP,Notebook,13.3,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 620,Windows 10,Core i3-7100,Intel HD Graphics 620
657,HP,Notebook,14,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 620,Windows 10,Core i3-7100,Intel HD Graphics 620
729,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 620,Windows 10,Core i3-7100,Intel HD Graphics 620
1238,Toshiba,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 620,Windows 10,Core i3-7100,Intel HD Graphics 620
1263,Toshiba,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 620,Windows 10,Core i3-7100,Intel HD Graphics 620
323,Dell,Ultrabook,12.5,1366x768,Regular,1366x768,Intel Core i3 6100U 2.3GHz,Core i3 6100U 2.3GHz,Core i3 6100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 7,Core i3-4100U,Intel HD Graphics 520
328,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6100U 2.3GHz,Core i3 6100U 2.3GHz,Core i3 6100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-4100U,Intel HD Graphics 520
594,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6100U 2.3GHz,Core i3 6100U 2.3GHz,Core i3 6100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-4100U,Intel HD Graphics 520
633,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6100U 2.3GHz,Core i3 6100U 2.3GHz,Core i3 6100U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-4100U,Intel HD Graphics 520
1264,Toshiba,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.2GHz,Core i3 6006U 2.2GHz,Core i3 6006U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i7-4600U,Intel HD Graphics 520
4,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Linux,Core i7-4600U,Intel HD Graphics 520
740,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
796,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,No OS,Core i3-560,Intel HD Graphics 520
839,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,No OS,Core i3-560,Intel HD Graphics 520
1005,Lenovo,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,No OS,Core i3-560,Intel HD Graphics 520
1057,Lenovo,Notebook,35.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
37,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
47,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
56,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Nvidia GeForce GTX 940MX,Windows 10,Core i3-560,NVIDIA GeForce 940MX
293,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
384,Dell,Notebook,14,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
400,Dell,Notebook,13.3,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
724,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,No OS,Core i3-560,Intel HD Graphics 520
771,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
828,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,AMD Radeon 520,Windows 10,Core i3-560,AMD Radeon 520 Mobile
948,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,Windows 10,Core i3-560,Intel HD Graphics 520
974,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 520,No OS,Core i3-560,Intel HD Graphics 520
200,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 500,Linux,Celeron 887,Intel HD Graphics 500
987,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 500,Windows 10,Celeron 887,Intel HD Graphics 500
1029,Lenovo,Notebook,14,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 500,Windows 10,Celeron 887,Intel HD Graphics 500
12,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 2GHz,Celeron Dual Core N3350 2GHz,Celeron Dual Core N335,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 500,Windows 10,Celeron 887,Intel HD Graphics 500
485,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3060 1.60GHz,Celeron Dual Core N3060 1.60GHz,Celeron Dual Core N3060 1,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 400,Windows 10,Celeron 887,Intel HD Graphics 400
1,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 400,Linux,Celeron 887,Intel HD Graphics 400
2,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 400,Linux,Celeron 887,Intel HD Graphics 400
3,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 400,Linux,Celeron 887,Intel HD Graphics 400
496,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics,Linux,Celeron 887,Intel HD Graphics 505
760,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 400,Windows 10,Celeron 887,Intel HD Graphics 400
285,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 ,2GB,2,500GB HDD,,500,0,500,Intel HD Graphics,Windows 10,Celeron 887,Intel HD Graphics 505
288,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 ,2GB,2,500GB HDD,,500,0,500,Intel HD Graphics,Windows 10,Celeron 887,Intel HD Graphics 505
291,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 ,2GB,2,500GB HDD,,500,0,500,Intel HD Graphics,Windows 10,Celeron 887,Intel HD Graphics 505
125,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics,Windows 10,Celeron 887,Intel HD Graphics 505
128,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics,Windows 10,Celeron 887,Intel HD Graphics 505
131,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics,Windows 10,Celeron 887,Intel HD Graphics 505
146,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 1.6GHz,Celeron Dual Core N3050 ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics,Windows 10,Celeron 887,Intel HD Graphics 505
981,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,Celeron Dual Core 3855U 1.6GHz,Celeron Dual Core 3855U ,4GB,4,500GB HDD,,500,0,500,Intel HD Graphics 510,Windows 10,Celeron 887,Intel HD Graphics 510
103,Acer,Notebook,15.6,1366x768,Regular,1366x768,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,4GB,4,500GB HDD,,500,0,500,AMD Radeon R5,Windows 10,A9-9425 SoC,AMD Radeon R5 Graphics
16,Acer,Notebook,15.6,1366x768,Regular,1366x768,AMD A8-Series 7410 2.2GHz,A8-Series 7410 2.2GHz,A8-Series 7410 ,4GB,4,500GB HDD,,500,0,500,AMD Radeon R5,Windows 10,,AMD Radeon R5 Graphics
835,HP,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,AMD A6-Series 9220 2.5GHz,A6-Series 9220 2.5GHz,A6-Series 9220 ,4GB,4,500GB HDD,,500,0,500,AMD Radeon 530,Windows 10,,AMD Radeon 530 Mobile
1115,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,AMD A6-Series 9220 2.9GHz,A6-Series 9220 2.9GHz,A6-Series 9220 ,4GB,4,500GB HDD,,500,0,500,AMD Radeon R4 Graphics,No OS,,AMD Radeon R4 Mobile Graphics
585,HP,Notebook,15.6,1366x768,Regular,1366x768,AMD A6-Series 9220 2.5GHz,A6-Series 9220 2.5GHz,A6-Series 9220 ,4GB,4,500GB HDD,,500,0,500,AMD Radeon R4 Graphics,Windows 10,,AMD Radeon R4 Mobile Graphics
969,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,AMD A6-Series 7310 2GHz,A6-Series 7310 2GHz,A6-Series 731,4GB,4,500GB HDD,,500,0,500,AMD Radeon R4,Windows 10,,AMD Radeon R4 Mobile Graphics
932,Lenovo,Notebook,17.3,1600x900,Regular,1600x900,AMD A4-Series 7210 2.2GHz,A4-Series 7210 2.2GHz,A4-Series 7210 ,4GB,4,500GB HDD,,500,0,500,AMD Radeon R3,Windows 10,,AMD Radeon R3 Mobile Graphics
709,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Xeon E3-1535M v5 2.9GHz,Xeon E3-1535M v5 2.9GHz,Xeon E3-1535M v5 ,16GB,16,256GB SSD,,256,0,256,Nvidia Quadro M2000M,Windows 7,Xeon E3-1235,NVIDIA Quadro M2000M
672,HP,2 in 1 Convertible,11.6,Touchscreen 1366x768,Touchscreen, 1366x768,Intel Pentium Quad Core N4200 1.1GHz,Pentium Quad Core N4200 1.1GHz,Pentium Quad Core N4200 ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 505,Windows 10,Pentium 997,Intel HD Graphics 505
744,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Pentium Quad Core N3710 1.6GHz,Pentium Quad Core N3710 1.6GHz,Pentium Quad Core N3710 ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 405,Windows 10,Pentium 997,Intel HD Graphics 405
921,Lenovo,2 in 1 Convertible,11.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core M m7-6Y75 1.2GHz,Core M m7-6Y75 1.2GHz,Core M m7-6Y75 ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 515,Windows 10,Core i7-2675QM,Intel HD Graphics 515
117,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,IPS Panel Retina Display ,2304x1440,Intel Core M m3 1.2GHz,Core M m3 1.2GHz,Core M m3 ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 615,macOS,Core i3-390M,Intel HD Graphics 615
618,HP,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Quad HD+ / Touchscreen ,3200x1800,Intel Core M 6Y54 1.1GHz,Core M 6Y54 1.1GHz,Core M 6Y54 ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 515,Windows 10,Core i7-965,Intel HD Graphics 515
106,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,IPS Panel Retina Display ,2304x1440,Intel Core M 1.1GHz,Core M 1.1GHz,Core M ,8GB,8,256GB Flash Storage,,256,0,256,Intel HD Graphics 5300,Mac OS X,Xeon MP 7041 Dual-Core,Intel HD Graphics 5300
107,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,IPS Panel Retina Display ,2304x1440,Intel Core M 1.1GHz,Core M 1.1GHz,Core M ,8GB,8,256GB Flash Storage,,256,0,256,Intel HD Graphics 515,Mac OS X,Xeon MP 7041 Dual-Core,Intel HD Graphics 515
1271,Xiaomi,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,256GB SSD,,256,0,256,Nvidia GeForce MX150,No OS,Core i7-8550U,NVIDIA GeForce MX150 GP107
555,Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,64GB,64,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10,Core i7-8550U,AMD Radeon 530 Mobile
524,Dell,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,IPS Panel 4K Ultra HD / Touchscreen ,3840x2160,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
447,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Quad HD+ / Touchscreen ,3200x1800,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
258,Asus,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
261,Asus,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10,Core i7-8550U,NVIDIA GeForce 940MX
423,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10,Core i7-8550U,AMD Radeon 530 Mobile
495,Dell,Ultrabook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
506,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon 520,Linux,Core i7-8550U,AMD Radeon 520 Mobile
523,Dell,Ultrabook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
554,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10,Core i7-8550U,AMD Radeon 530 Mobile
558,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon 520,Windows 10,Core i7-8550U,AMD Radeon 520 Mobile
795,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 930MX,Windows 10,Core i7-8550U,NVIDIA GeForce 930MX
797,HP,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 930MX,Windows 10,Core i7-8550U,NVIDIA GeForce 930MX
810,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
837,HP,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10,Core i7-8550U,Intel HD Graphics 620
1033,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
1098,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
486,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
537,Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
72,Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce MX150,Windows 10,Core i7-8550U,NVIDIA GeForce MX150 GP107
90,Acer,Ultrabook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
99,Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce MX150,Windows 10,Core i7-8550U,NVIDIA GeForce MX150 GP107
522,Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10,Core i7-8550U,AMD Radeon 530 Mobile
550,Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10,Core i7-8550U,Intel UHD Graphics 620
824,HP,Ultrabook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce GTX 940MX,Windows 10,Core i7-8550U,NVIDIA GeForce 940MX
1053,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon RX 550,Windows 10,Core i7-8550U,AMD Radeon RX 550
